TMDB ID;poster path;Action;Adventure;Animation;Comedy;Crime;Documentary;Drama;Family;Fantasy;History;Horror;Music;Mystery;Romance;Science Fiction;TV Movie;Thriller;War;Western
27452;/b1VZwHlpl8DVPvnuCyauNGGV8QJ.jpg;0;0;0;0;1;0;1;0;0;0;1;0;1;0;0;0;1;0;0
84330;/7qu60yUk1GlJY0cG6fScOVPsxyN.jpg;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
10247;/huVxyPbe5XYZjSVGI68Y7RBo6I9.jpg;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0
121872;/4AOjYM7vKYEOc3t1opi0EwPwvRC.jpg;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
8860;/5fLP5go9bMQImOZUo72YLcHspau.jpg;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0
36206;/4hYm1WWEjcIKGl7kXdnp1EgT903.jpg;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
259963;/154Ji5Whk6wl5Ki4chwqW8Uhy4F.jpg;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
494282;/xLLWYdeygdtyb9nUzos7zbEVjcx.jpg;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0
365432;/mHAlKaLOkxACA0KO0ke1axeOMch.jpg;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;1;0;0
26933;/vPPsAieu9KEVZcI06xKHl9zztUO.jpg;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0
329004;/hd491WgKPxeQus2LnvFbYmyUFmt.jpg;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;1;0;0
15992;/boUVtx1o57qsy9rkdXxI4ExHLnP.jpg;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0
188538;/tFgScQ8zz89VuC4TEeROMKfULsP.jpg;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0
62320;/e56ousD9hf0wY14sDI737jCtkYz.jpg;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
340357;/w5IpcxxQdJI32ivbaldzfopDHrK.jpg;0;1;1;1;0;0;0;0;1;0;0;0;0;0;1;0;1;0;0
33365;/7NotTpWKIMoDHcSY3zirKlgLu47.jpg;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10955;/zk522u9U5wmXplwLZLddf30qClI.jpg;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0
9434;/3qn4gjft8dl5syUDpmPvWqCPFAf.jpg;1;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0
35371;/7Z3q6FuVpRAMftv0i381rf8qIiK.jpg;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
28465;/ggrvh1rfmAyArhRfzp0iDDkwqhi.jpg;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0
460378;/6wDa9dpkdfnIjBt2ROZNSsPHNtt.jpg;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0
14171;/tdWD0m4sZ5rLzOf2KtriLb3Mu85.jpg;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0
14922;/teTjhQPzi3TtXNIlSSw3OZPDnaS.jpg;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0
14148;/yFWcwDAXBaDMaOnguqV8sDjOObb.jpg;0;0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;1;0;0
11577;/b2T0hxFReZa1KQCaw7RGhOyukOW.jpg;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
247182;/9COcUe88TkIYtOzwc48REbiKdId.jpg;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0
228028;/e1lSLyv3Jrsmtjx5NMPKpukGj2h.jpg;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
85872;/xq8o0UHfkEk58pDC5qgPDo7p51Z.jpg;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27274;/xWgH2ZdAioz3SqmgHNED3jxy0xN.jpg;0;0;0;1;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0
14794;/xKHrt7vHd96vFHjxdq0xWsTOomh.jpg;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
9871;/ChTLC17F4nIjA7jP4F6QX9A8FJ.jpg;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0
5653;/gAV6H4y7CnEhczMdJ8hwhgL01xg.jpg;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0
67087;/qp9Y6ufIzIkLUJMBQ9KwLGB193F.jpg;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0
171337;/kPZ23JTbxQ2CUs6CEPC1KzFmwuq.jpg;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0
419472;/dU1XG1DI6lkZ567vmtM9ifQJ38F.jpg;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13061;/12SkvA0wCVCRzbhTiVnIMnekqYC.jpg;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
32023;/fFEqccFp2sfZYXMDbtspvrpzr7X.jpg;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0
9686;/ydzOOOidCSb85N8w11oWNmsP0wU.jpg;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0
27732;/eOUNU6fKDfNSwbbvOZwRPEj8ri1.jpg;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0
5139;/uFpIqiXUjUywxI3mojM42AXfYf9.jpg;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
304613;/x2DdmrJYnMhrh7niTwtKHyEYIa1.jpg;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
13166;/j9OW0LoLHxTokSssf1gGe5P1GUY.jpg;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
252822;/A3MCE7xEcXgY5g2EqRkaTg9Tqlz.jpg;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0
16158;/yCUahqDKdQt14DqL8fW9LzP2ZMo.jpg;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0
47354;/1XBfdpHWPrDyw6ku1jB66efKgnu.jpg;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22094;/yWIh8cMGd9XubkdhJB2TJ7buGy3.jpg;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
15278;/fdRQvWe6qbOqa5xQJYTAdA0tX28.jpg;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
30462;/nJOTH28vU6Jo6VxylCWMZ3jEe75.jpg;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1
20325;/kvCtsd0YcaLzHGS1Tc6RQ6roQm1.jpg;0;0;0;1;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0
51986;/tP4gZTSHzKE7ct1HWBEeFYWum0k.jpg;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0
8428;/5Re4KeKhTXRdTb52R31zNisGwqc.jpg;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0
29794;/eJmzZuyYFgBMea9ynhg4cs0hJGy.jpg;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0
439154;/wBrJGrTmUaGeJVPxAqJT2iZHQCA.jpg;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
5257;/zG83o1wpU3p7QTd382K4HtctLq0.jpg;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0
381034;/pksHh2TvPzc6SxeKksS0PM3JxCp.jpg;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0
33278;/cLuIQDB0SjvptANfLTpNxs9tXcP.jpg;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0
248376;/yQVEsO78DYUYtI1JpXUZDLXI61Z.jpg;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15875;/pPFhg8MGy8zL8OKYtci5fTUIIRT.jpg;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
441909;/6EHnmwCtBhfOuoKQaHUSACV5UUJ.jpg;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
17632;/t1oWnjAm80QW0YFeSk5BbFlgkuS.jpg;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
460229;/aJuh5zi04PQpiYvVnKmQsz2cq7R.jpg;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0
3089;/9TwFtppqU0zUvtNTIDxkV7zQebC.jpg;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
8366;/fbKhdhZzgDWLizfHA847FNW1saA.jpg;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
396774;/kho48mWJ5xuiLn5bpuIvO6ZP7ep.jpg;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0
417489;/rhflodbAhPvLgK5MUFPtBzXWF32.jpg;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21135;/i5BJdvDEugvU8iCl2iL4P4kLeEb.jpg;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0
1546;/zEL3Wj4VHr3Hzn4FUmFQn2IIkBo.jpg;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
110148;/3bcnwWkCw1BqOL2RSWdGi0uXgsY.jpg;0;0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;1;0;0
9256;/ng7URIidhDeMKXXTwPb7l9uIvH2.jpg;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12772;/hNSUMwTdFjxAFgjgT8U4tL4fc93.jpg;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0
315846;/scFvKF4B1A95n5vw5JHQdkiOOHK.jpg;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
146578;/77wfoUNg6OqfxXMuv621JKJyRTZ.jpg;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
84305;/A5m1r8yhPYLxhz4P3JmMbMvzChn.jpg;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
132137;/86O7jvV6GVslbTYbp9dPwuE5e8w.jpg;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0
18215;/eEiCGxRMhU1pAZj03GmnjtVGEiR.jpg;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0
7944;/28Lbw8CG5jX4nRB7O3dBmbtpzr7.jpg;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0
319373;/5SFlsCqxzLYPhrdeSl8DdG7Nz0p.jpg;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
167575;/6k4lQlDMMoxcnEjnWlivNnZj6xx.jpg;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0
27985;/oDufYQrDhdAsJlwQUnjY9wHRWgL.jpg;1;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
898;/6EODLN11HTX4l2cmakAhWIoJLF.jpg;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
9685;/6z3LZflI7ZTdj2iB0KJnnoZMUjY.jpg;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
229749;/hjRewjx1YuqBX3TDj0JMjKe6kbn.jpg;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0
14000;/pYS2qqkr7DeJTwAJegg6wS1hFHL.jpg;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0
34067;/2EEMtGPbOMlsIwX3dqkP3TnxyFU.jpg;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
2153;/ijrHFiVAuB3RcwDRTldwIBniEJk.jpg;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0
25557;/tlcrpwjZZdlgArmZiXtr4ecgQfy.jpg;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0
271724;/5vwa4kVPU1iKFvSXw88DsGc164a.jpg;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
413658;/ocwjA3k921qzDDfXE7jDTEjlwWn.jpg;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12089;/6JJUgYFMJ5vrMWAtMQSj3ykbe9g.jpg;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
15927;/rsgf8xM6O2UhAig6SbdXNt8xPLI.jpg;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0
5718;/zLoa3oJ83zo9g3mV9LNCHbqO7jH.jpg;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
84341;/clBwWIRhFqYiHIUbveYgoPnB3fV.jpg;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
328595;/j7a8OZ408LlP8vnpLEBHYNBNOAA.jpg;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
3063;/jy4DJN8pKmEz4UNjCGiFaJuMfDJ.jpg;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
18896;/3uhv3zclCdgWmnMbHtRQ4OtJwIV.jpg;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9789;/vhGgLFl5DFzbU842JAwmWjWUnSf.jpg;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
74777;/pj7aP0kN787m6uYT03fmoT08dwW.jpg;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0
20681;/mC39RlWfat7wVxnGOVv0Lir5gFC.jpg;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
9449;/wJIabF2Y4tzFtMslS1NtKB1dflt.jpg;1;1;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0
183662;/WFpNTahufxHt6duGrpCyyikzUz.jpg;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
993;/lR7Ma8XrxCQI3r2jV4unvXhzdCS.jpg;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0
19971;/ttBe9tlHpc25ZfBbNhJOGC6KgiZ.jpg;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0
360638;/vcwKqfw1bQeDz4tS96ca1mHZqLV.jpg;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
2927;/opy8lmBInujEWRcEZUAsq7ezdke.jpg;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
426272;/eocEgzrD6bBQj3ly4CsF1zjZpUN.jpg;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
33320;/ArGrTy9lMIUN4XwlxfmvQ6MhfUH.jpg;0;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0
15125;/jdPWkbV4pPzB9esCZ10tyfwjLpW.jpg;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
29150;/6QYK9Rl7XJAJ1QRHqE1wv6x8mzB.jpg;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
25037;/v59sVFyekAIlRlOPWVR1zXTpNpf.jpg;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;1;0
124461;/6KeYxz1wzjvkvUhkiva9ULzipQY.jpg;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
273641;/8EAzHKPtMqF16rMQdlzXhV6lHth.jpg;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5471;/rvM310iHr34K0josqCmRVUev7FP.jpg;1;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0
484862;/hSPeF1zoYH8kCOhFMu7x3B55zu6.jpg;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
515758;/aSNDZfJUfES4QTzqSXoI9zzvYzB.jpg;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
118406;/yJv9pLKJ6QzxgKMjuPmLl4JhcHu.jpg;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
340275;/qiHhMWmK7V1h7U36M7aaFP2UoDS.jpg;0;0;0;1;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0
291867;/79ZbOA6mwzuDNICi6l0rVLouNDG.jpg;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
8816;/eVg9IsX2HtR1BNYH0UAhF4JPHi7.jpg;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
100683;/peaysf1aBnNNE2eZ3hRyV1rv0Zd.jpg;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0
145225;/uzZiUJGUnwsfRvc5FOHWvVRwqU9.jpg;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
33516;/lsivD3aJXU3cfuotO1I1JIvCsKm.jpg;0;0;0;0;0;0;1;0;1;0;1;0;0;0;0;0;0;0;0
13524;/o41pnzW7W8Mt3YR5YVv5ovlhoau.jpg;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0
201765;/yRoyJxNwWHoPPZIwNFyV2Q9mhwt.jpg;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17058;/xA0DAwYIPqeKi0PSGywfC6LePPN.jpg;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
86835;/zGN0fefqK6hg2ffxD3R7nRyaZcF.jpg;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0
254193;/aQCRLfu8XcKvvqrRvCYQK58xUiC.jpg;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0
333665;/fLp9FFz8sYeRgRQbhKuijxGfHou.jpg;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0
340674;/oJSsTFvccBmqp9t9IFauXA3wWK7.jpg;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0
18221;/6RBqmI2tux6lx0LLojPCQcUL4lq.jpg;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
79113;/8B0GaAebFRWek6tGSqWAeyJOIp6.jpg;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
447743;/tR5Kc2JbxxRURrYpywbMcLuUOOj.jpg;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27554;/7k45YTnFJXVX12LRaewjWVoBGUa.jpg;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0
14275;/g5yIxuzZ3LFRxDa8SBQybJJhXng.jpg;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
294308;/pqu3EOnRmaKRHYy09fho5oN0cMk.jpg;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
10364;/tIg28QBu0vmOexZiVOv2vfrhHmk.jpg;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0
9074;/nYFojBLjMy9YFHfMcJNdrXy1ghq.jpg;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3059;/pnUj8htRLf53aNuFV5vkiWRCrfn.jpg;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
19100;/507mUw7mtYpmjwJncOggw9gBZcG.jpg;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
502259;/beRdxWwnmzLErypRypPlBKQabBp.jpg;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9787;/k1WjRObfqZV7EfmhsnUmhx88EAa.jpg;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
14552;/3p4tikzZTNO4B1wxX6KJephxefi.jpg;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0
201749;/flvXAKl370GBGycP7nn1c7LjBDi.jpg;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
129533;/2beK4nCj2bQCvQmnE7OHOLvyhOl.jpg;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
232679;/fN1hYn28yBbXFX6oq8AX70XP4nr.jpg;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
2360;/lxQH3GuD39uskpbYWWdcUzyhETJ.jpg;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25599;/dwxZylbfzSMI3yMseyvmrSff5qa.jpg;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1
13768;/uKZar1lJ9U3UlM6hE6esWAGECes.jpg;0;0;0;0;0;0;1;1;1;0;0;0;0;1;1;0;0;0;0
10448;/bU75ebCUiVqWKeLG5LgVQbocyoD.jpg;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10608;/gDJt4SGJQ0c2wCyDVghCRoRMxgo.jpg;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
42434;/ZZzBoOrOquUfh44Kjj168HusPR.jpg;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9973;/wO2nRsEA1JeMaNDLgbr86Eb3IIr.jpg;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
42994;/rayHZ7QCXsjCcWLt7LKJKjGWG1E.jpg;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0
7837;/rDuUjfilSUOPlwQH6MYJ2mpTn3k.jpg;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0
41662;/eO9JnxcIQa8BPVqVrTBapj5w1Jq.jpg;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0
143901;/jS2WqGTFdOeacCklbRADlSx6zqs.jpg;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
9844;/c6RVvQXvpMxQTJD6nsUhliWxqcO.jpg;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
454648;/lNjm6BQXZGs4xCyztrzwCbtjNQ0.jpg;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
325844;/wId1bAWakLzS8R946cD2w9On1v5.jpg;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
459667;/oSAJBZ1Q5k2LnP1p4oWJy16UrRr.jpg;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
20415;/syLppsP5MublO5oEyiDt3NRvmyo.jpg;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11834;/qYJmSbAkKOaltdwasY3dOrPlyZa.jpg;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
21736;/jZxTpFz6mbJrr3Y8pjK6TnBWBgE.jpg;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
128158;/5wbu02TAAYkMThXBjMgHPr8p2MG.jpg;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0
10280;/wmnTIiRf3Nl5jhMlqLRXQY5msN6.jpg;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0
84175;/nQJmWekGYlXhezGUb21xFfEfwhH.jpg;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0
16328;/o9bM6OjvM68FDuvh4Q7m3SuxDi7.jpg;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0
29715;/bwLMwKun3RNn9rmcfMfJw11ofNh.jpg;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1
2161;/pKudCYFyRpsfJJjTiyl1ujiSRlF.jpg;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
424600;/dzkd72ECEwMAwNZUypAnlQJ6o6h.jpg;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
34463;/aPmSY3y4A2xMSkF24tdIfDQNKJy.jpg;0;0;1;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0
159932;/mRB9NKivgrvPgqEmqY2PLBI53Jk.jpg;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0
15506;/n7VbmERQZKTedbdHjRrURMA7hbM.jpg;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
56890;/mEc3Q0n1HtYVBOKIR7FVVZBJCcU.jpg;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0
244566;/8SBHU1oLnj6gurSR9o5EQGCPrCK.jpg;0;0;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0
455675;/yFAhzmqiBaxJjqKdA1iqKYr3YDo.jpg;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
51241;/ne84HBcScDVO9jBzgVv5qb7rZd0.jpg;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0
17887;/nsdsdBGbjZX2F7x5Bdow4KUtXsB.jpg;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
292834;/XbdlRNUcVMJfAvsi0VFJbMKnRG.jpg;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12766;/l36zru96nxccvOTPXvoPhwVLUM7.jpg;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1
191720;/a5nWHsTZ4uL7RXpk8njh7WpBHhW.jpg;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0
31676;/kt3rsOSKOCDU47cNQdKxLB57oOD.jpg;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0
35113;/A5Dz9yEaBTzAzNKrdJFmpl3g5C7.jpg;0;0;0;0;1;0;1;0;0;0;0;1;0;1;0;0;1;0;0
8216;/mQQptNMh4OgzmMjLbeHAyYO5fUp.jpg;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
24808;/4p1IDEbMT6bNo2fjomsDfsDHb0y.jpg;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0
10984;/z5JhMLL9Atb6ukKex4K76l5gIxa.jpg;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0
26690;/yBSEUuuiDF3SCTphCF3OchvCZP0.jpg;0;0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;1;0;0
22796;/wB6JV6KflRFoNpVnJxR99fhgTJ3.jpg;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
173847;/le0FaFTh3sVozyDriUG7Ne0D8JT.jpg;0;0;0;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0
39413;/z9CA8N5JQU9V5mAEf5SPgvogL8m.jpg;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
82687;/kSkn9lunpGQClYzpmcu7fnTX8ZZ.jpg;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14549;/wLvJQXipr32yXMs2FzmJfoHxnLw.jpg;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0
